食材:ID,:LABEL,amount,eat_method,name,not_user,pickking_time,production_method,production_place,side_effects,taste,toxicity,user
51830,食材,,,牛奶子,,,,,,,,
51831,食材,,,多糯树,,,,,,,,
51832,食材,,,稔水冬瓜,,,,,,,,
51833,食材,,,莪术,,,,,,,,
51834,食材,,,蓬莪茂,,,,,,,,
51835,食材,,,山姜黄,,,,,,,,
51836,食材,,,臭屎姜,,,,,,,,
51837,食材,,,鹅不食草,,夏、秋二季,,,,,无毒,
51838,食材,,,食胡荽,,,,,,,,
51839,食材,,,鹅不食,,,,,,,,
51840,食材,,,天胡荽,,,,,,,,
51841,食材,,,鹅掌楸,,,,,,,,
51842,食材,,,马褂木,,,,,,,,
51843,食材,,,双飘树,,,,,,,,
51844,食材,,,发酵,,,,,,,,
51845,食材,,,酦酵,,,,,,,,
51846,食材,,,番木瓜,,,,,,,,
51847,食材,,,番瓜,,,,,,,,
51848,食材,,,万寿果,,,,,,,,
51849,食材,,,乳瓜,,,,,,,,
51850,食材,,,石瓜,,,,,,,,
51851,食材,,,蓬生果,,,,,,,,
51852,食材,,,万寿匏,,,,,,,,
51853,食材,,,奶匏,,,,,,,,
51854,食材,,,番茄蛙,,,,,,,,
51855,食材,,,安东吉利红蛙,,,,,,,,
51856,食材,,,安通吉尔湾姬蛙或安东暴蛙,,,,,,,,
51857,食材,,即食或者开水泡,方便面,,,,,钠超标（一袋方便面含钠占一天需求量124%）,,,
51860,食材,,,泡面,,,,,,,,
51861,食材,,,干脆面,,,,,,,,
51864,食材,,,防风,,春、秋二季,,,,,无毒,
51865,食材,,,铜芸,,,,,,,,
51866,食材,,,回草,,,,,,,,
51867,食材,,,百枝,,,,,,,,
51868,食材,,,防己,,秋季采收,,,,,,
51869,食材,,,木防己,,,,,,,,
51870,食材,,,防御素,,,,,,,,
51873,食材,,,风车山庄,,,,,,,,
51874,食材,,,亚布力阳光度假村,,,,,,,,
51875,食材,,,蜂巢素,,,,,,,,
51879,食材,,,蜂胶胶囊,,,,,,,,
51884,食材,,,蜂蜡,,,,,,,,
51888,食材,,,蜂糖,,,,,,,,
51889,食材,,,白蜜,,,,,,,,
51890,食材,,,食蜜,,,,,,,,
51891,食材,,,百花精,,,,,,,,
51894,食材,,,凤凰衣,,,,,,,,
51895,食材,,,鸡卵中白皮,,,,,,,,
51896,食材,,,鸡子白皮,,,,,,,,
51897,食材,,,凤凰退,,,,,,,,
51898,食材,,,鸡蛋膜衣,,,,,,,,
51899,食材,,,鸡蛋衣,,,,,,,,
51900,食材,,,印度平菇,,,,,,,,
51901,食材,,,凤仙花,,,,,,,,
51902,食材,,,指甲花,,,,,,,,
51903,食材,,,急性子,,,,,,,,
51904,食材,,,女儿花,,,,,,,,
51905,食材,,,金凤花,,,,,,,,
51906,食材,,,桃红,,,,,,,,
51907,食材,,,呋喃西林,,,,,,,,
51908,食材,,,呋喃新,,,,,,,,
51909,食材,,,呋喃星,,,,,,,,
51910,食材,,,硝基呋喃腙,,,,,,,,
51912,食材,,,芙蓉叶,,,,,,,,
51913,食材,,,地芙蓉,,,,,,,,
51914,食材,,,芙蓉,,,,,,,,
51915,食材,,,山芙蓉,,,,,,,,
51916,食材,,,胡李花,,,,,,,,
51917,食材,,,三变花,,,,,,,,
51918,食材,,,木棉,,,,,,,,
51919,食材,,,佛手柑,,,,,,,,
51920,食材,,,五指橘,,,,,,,,
51921,食材,,,飞穰,,,,,,,,
51922,食材,,,蜜罗柑,,,,,,,,
51923,食材,,,五指香橼,,,,,,,,
51924,食材,,,五指柑,,,,,,,,
51925,食材,,,佛座,,,,,,,,
51926,食材,,,龙床草,,,,,,,,
51927,食材,,,茯苓个,,,,,,,,
51928,食材,,,茯苓皮,,,,,,,,
51929,食材,,,茯苓块,,,,,,,,
51930,食材,,,浮萍,,,,,,,,
51931,食材,,,浮萍草,,,,,,,,
51932,食材,,,青萍,,,,,,,,
51933,食材,,,田萍,,,,,,,,
51934,食材,,,水浮萍,,,,,,,,
51935,食材,,,水萍草,,,,,,,,
51936,食材,,,浮麦,,,,,,,,
51937,食材,,,小麦粉,,,,,,,,
51938,食材,,,浮水麦,,,,,,,,
51939,食材,,,豆腐乳,,,,,,,,
51940,食材,,,猫乳,,,,,,,,
51941,食材,,,霉豆腐,,,,,,,,
51945,食材,,,附地菜,,,,,,,,
51946,食材,,,鸡肠草,,,,,,,,
51947,食材,,,地胡椒,,,,,,,,
51948,食材,,,雀扑拉,,,,,,,,
51949,食材,,,覆盆子,,夏初果实由绿变绿黄时采收,,,,,无毒,
51950,食材,,,覆盆,,,,,,,,
51951,食材,,,乌藨子,,,,,,,,
51952,食材,,,小托盘,,,,,,,,
51953,食材,,,甜草根,,,,,,,,
51954,食材,,,红甘草,,,,,,,,
51955,食材,,,粉甘草,,,,,,,,
51956,食材,,,乌拉尔甘草,,,,,,,,
51957,食材,,,甘松,,春、秋二季采挖,,,,,,
51958,食材,,,甘松香,,,,,,,,
51959,食材,,,香松,,,,,,,,
51960,食材,,,甘香松,,,,,,,,
51961,食材,,,肝,,,,,,,,
51964,食材,,,柑,,,,,,,,
51965,食材,,,新会柑,,,,,,,,
51966,食材,,,金实,,,,,,,,
51968,食材,,,干姜,,冬季采挖,,,,,无毒,
51969,食材,,,白姜,,,,,,,,
51970,食材,,,均姜,,,,,,,,
51971,食材,,,干生姜,,,,,,,,
51972,食材,,,干漆,,,,,,,,
51973,食材,,,漆树,,,,,,,,
51978,食材,,,岗梅根,,秋季采收,,,,,无毒,
51979,食材,,,岗梅,,,,,,,,
51980,食材,,,槽楼星,,,,,,,,
51981,食材,,,秤星木,,,,,,,,
51982,食材,,,白点秤,,,,,,,,
51983,食材,,,高铼酸铵,,,,,,,,
51984,食材,,,过铼酸铵,,,,,,,,
51985,食材,,,高密度脂蛋白,,,,,,,,
51986,食材,,,a1脂蛋白,,,,,,,,
51987,食材,,,膏肓,,,,,,,,
51990,食材,,,藁本,,秋季、次春,,,,,无毒,
51991,食材,,,香藁本,,,,,,,,
51992,食材,,,格木,,,,,,,,
51993,食材,,,铁木,,,,,,,,
51994,食材,,,斗登凤,,,,,,,,
51995,食材,,,葛条,,,,,,,,
51996,食材,,,甘葛,,,,,,,,
51997,食材,,,葛藤,,,,,,,,
51998,食材,,,公丁香,,,,,,,,
51999,食材,,,丁子香,,,,,,,,
52000,食材,,,支解香,,,,,,,,
52001,食材,,,雄丁香,,,,,,,,
52002,食材,,,宫丁,,,,,,,,
52003,食材,,,狗脊,,秋、冬二季采挖,,,,,无毒,
52004,食材,,,金毛狗脊,,,,,,,,
52005,食材,,,猴毛头,,,,,,,,
52006,食材,,,金狗脊,,,,,,,,
52007,食材,,,狗尾巴草,,,,,,,,
52008,食材,,,阿罗汉草,,,,,,,,
52009,食材,,,稗子草,,,,,,,,
52010,食材,,,狗尾草,,,,,,,,
52011,食材,,,枸骨叶,,秋季采收,,,,,,
52012,食材,,,功劳叶,,,,,,,,
52013,食材,,,羊角刺,,,,,,,,
52014,食材,,,狗青竻,,,,,,,,
52015,食材,,,古蔺肝苏,,,,,,,,
52019,食材,,,戴星草,,,,,,,,
52020,食材,,,文星草,,,,,,,,
52021,食材,,,流星草,,,,,,,,
52022,食材,,,天星草,,,,,,,,
52023,食材,,,谷物,,,,,,,,
52024,食材,,,骨针,,,,,,,,
52025,食材,,,骨片,,,,,,,,
52026,食材,,,拐枣,,,,,,,,
52027,食材,,,俅江枳椇,,,,,,,,
52028,食材,,,鸡爪连,,,,,,,,
52029,食材,,,金钩梨,,,,,,,,
52030,食材,,,拐枣儿,,,,,,,,
52031,食材,,,臭杞子,,,,,,,,
52032,食材,,,鸡爪子,,,,,,,,
52033,食材,,,关木通,,秋、冬二季采截,,,,,有毒,
52034,食材,,,木通马兜铃,,,,,,,,
52035,食材,,,东北木通,,,,,,,,
52036,食材,,,官府菜,,,,,,,,
52037,食材,,,官僚士大夫菜,,,,,,,,
52038,食材,,,贯众,,秋季采收,,,,,有毒,
52039,食材,,,绵马鳞毛蕨,,,,,,,,
52040,食材,,,贯节,,,,,,,,
52041,食材,,,贯渠,,,,,,,,
52042,食材,,,广东万年青,,,,,,,,
52043,食材,,,大叶万年青,,,,,,,,
52044,食材,,,井干草,,,,,,,,
52045,食材,,,广豆根,,秋季采挖,,,,,有毒,
52046,食材,,,山豆根,,秋季采收,,,,,有毒,
52047,食材,,,广防己,,秋、冬季采挖。,,,,,,
52048,食材,,,藤防己,,,,,,,,
52049,食材,,,大痧药,,,,,,,,
52050,食材,,,广藿香,,枝叶茂盛时采割,,,,,无毒,
52051,食材,,,大叶薄荷,,,,,,,,
52052,食材,,,山茴香,,,,,,,,
52053,食材,,,水蔴叶,,,,,,,,
52054,食材,,,广金钱草,,夏、秋二季采割,,,,,,
52055,食材,,,落地金钱,,,,,,,,
52056,食材,,,铜钱草,,,,,,,,
52057,食材,,,马蹄香,,,,,,,,
52058,食材,,,乌龟壳,,,,,,,,
52059,食材,,,乌龟板,,,,,,,,
52060,食材,,,龟板（下甲）,,,,,,,,
52061,食材,,,鬼箭羽,,,,,,,,
52062,食材,,,箭羽,,,,,,,,
52063,食材,,,鬼羽箭,,8-10月采收,,,,,无毒,
52064,食材,,,幼克草,,,,,,,,
52065,食材,,,克草,,,,,,,,
52066,食材,,,黑骨草,,,,,,,,
52067,食材,,,桂林西瓜霜,,,,,,,,
52078,食材,,,柴桂,,,,,,,,
52079,食材,,,山肉桂,,,,,,,,
52080,食材,,,土桂,,,,,,,,
52081,食材,,,柳桂,,,,,,,,
52082,食材,,,锅耙,,,,,,,,
52083,食材,,,饭焦,,,,,,,,
52085,食材,,,果冻,,,,,多食会影响人体对脂肪、蛋白质的吸收,,,
52088,食材,,,啫喱,,,,,,,,
52093,食材,,,过硫酸钾,,,,,,,,
52094,食材,,,过氧化二硫酸钾,,,,,,,,
52095,食材,,,高硫酸钾,,,,,,,,
52096,食材,,,过二硫酸钾,,,,,,,,
52097,食材,,,哈士蟆,,,,,,,,
52098,食材,,,哈什蚂,,,,,,,,
52099,食材,,,黄哈蟆,,,,,,,,
52100,食材,,,油哈蟆,,,,,,,,
52101,食材,,,红肚田鸡,,,,,,,,
52102,食材,,,雪蛤,,,,,,,,
52103,食材,,,蛤蚧酒,,,,,,,,
52107,食材,,,Mactra,,,,,,,,
52108,食材,,,quadrangularis,,,,,,,,
52109,食材,,,Deshayes,,,,,,,,
52110,食材,,,玄蛤,,,,,,,,
52111,食材,,,花蛤,,,,,,,,
52112,食材,,,孩儿参,,,,,,,,
52113,食材,,,童参,,,,,,,,
52114,食材,,,双批,,,,,,,,
52115,食材,,,四叶参,,,,,,,,
52116,食材,,,米参,,,,,,,,
52117,食材,,,江白菜,,,,,,,,
52118,食材,,,海风藤,,夏、秋二季采割,,,,,,
52119,食材,,,爬岩香,,,,,,,,
52120,食材,,,老藤,,,,,,,,
52121,食材,,,岩胡椒,,,,,,,,
52122,食材,,,腽肭脐,,,,,,,,
52123,食材,,,海金沙,,秋季孢子未脱落时采割,,,,,无毒,
52124,食材,,,金沙藤,,,,,,,,
52125,食材,,,左转藤,,,,,,,,
52126,食材,,,竹园荽,,,,,,,,
52127,食材,,,海螺（sea,,,,,,,,
52128,食材,,,snail）,,,,,,,,
52129,食材,,,峨螺,,,,,,,,
52130,食材,,,凤螺（conch）,,,,,,,,
52131,食材,,,大小毛口,,,,,,,,
52132,食材,,,鲍鳗,,,,,,,,
52133,食材,,,灰海鳗,,,,,,,,
52134,食材,,,海盘车,,夏、秋季,,,,,,
52135,食材,,,海星,,,,,,,,
52136,食材,,,五角星,,,,,,,,
52137,食材,,,星鱼,,,,,,,,
52138,食材,,,乌鲗骨,,,,,,,,
52139,食材,,,乌贼鱼骨,,,,,,,,
52140,食材,,,乌贼骨,,,,,,,,
52141,食材,,,海松子,,9-10月果熟期,,,,,无毒,
52142,食材,,,新罗松子,,,,,,,,
52143,食材,,,海苔,,,,,,,,
52144,食材,,,条斑紫菜,,,,,,,,
52145,食材,,,海桐,,,,,,,,
52146,食材,,,海桐花,,,,,,,,
52147,食材,,,山矾,,,,,,,,
52148,食材,,,七里香,,,,,,,,
52149,食材,,,宝珠香,,,,,,,,
52150,食材,,,山瑞香,,,,,,,,
52151,食材,,,海仙人掌,,,,,,,,
52152,食材,,,刺棒,,,,,,,,
52153,食材,,,海月,,退潮后,,,,,无毒,
52154,食材,,,镜鱼,,,,,,,,
52155,食材,,,以下鱼,,,,,,,,
52156,食材,,,海镜,,,,,,,,
52157,食材,,,膏叶盘,,,,,,,,
52158,食材,,,蛎镜,,,,,,,,
52159,食材,,,石镜,,,,,,,,
52160,食材,,,窗具,,,,,,,,
52161,食材,,,蠔蚬窗,,,,,,,,
52162,食材,,,海藻,,,,,,,,
52163,食材,,,大叶藻,,,,,,,,
52164,食材,,,大蒿子,,,,,,,,
52165,食材,,,海根菜,,,,,,,,
52166,食材,,,海草,,,,,,,,
52167,食材,,,天然海藻,,,,,,,,
52168,食材,,,红蜇,,,,,,,,
52169,食材,,,面蜇,,,,,,,,
52170,食材,,,鲊鱼,,,,,,,,
52171,食材,,,水母,,,,,,,,
52172,食材,,,韩信草,,,,,,,,
52173,食材,,,耳挖草,,,,,,,,
52174,食材,,,金茶匙,,,,,,,,
52175,食材,,,牙刷草,,,,,,,,
52176,食材,,,寒水石,,,,,,,,
52177,食材,,,凝水石,,,,,,,,
52178,食材,,,白水石（《本经》）,,,,,,,,
52179,食材,,,凌水石（《别录》）,,,,,,,,
52180,食材,,,盐精（《丹房鉴源》）,,,,,,,,
52181,食材,,,水石,,,,,,,,
52182,食材,,,冰石（《石药尔雅》）,,,,,,,,
52183,食材,,,鹊石（《本事方》）,,,,,,,,
52184,食材,,,盐精石,,,,,,,,
52185,食材,,,泥精,,,,,,,,
52186,食材,,,盐枕,,,,,,,,
52187,食材,,,盐根（《纲目》）。,,,,,,,,
52188,食材,,,汉中防己,,春、秋季节,,,,,有毒,
52189,食材,,,青木香（陕西）,,,,,,,,
52190,食材,,,旱金莲,,,,,,,,
52191,食材,,,旱荷,,,,,,,,
52192,食材,,,寒荷,,,,,,,,
52193,食材,,,金莲花,,,,,,,,
52194,食材,,,旱莲花,,,,,,,,
52195,食材,,,金钱莲,,,,,,,,
52196,食材,,,寒金莲,,,,,,,,
52197,食材,,,大红雀,,,,,,,,
52198,食材,,,诃子,,秋、冬二季果实成熟时采收,,,,,,
52199,食材,,,诃黎勒,,,,,,,,
52200,食材,,,诃黎,,,,,,,,
52201,食材,,,随风子,,,,,,,,
52202,食材,,,禾草丹,,,,,,,,
52203,食材,,,杀草丹,,,,,,,,
52204,食材,,,灭草丹,,,,,,,,
52205,食材,,,稻草完,,,,,,,,
52206,食材,,,合欢,,,,,,,,
52207,食材,,,“马缨花”,,,,,,,,
52208,食材,,,“绒花树”,,,,,,,,
52209,食材,,,“合昏”,,,,,,,,
52210,食材,,,“夜合”,,,,,,,,
52211,食材,,,“鸟绒”,,,,,,,,
52212,食材,,,莲叶,,,,,,,,
52213,食材,,,荷叶铁线蕨,,,,,,,,
52214,食材,,,荷叶金钱草,,,,,,,,
52215,食材,,,铁丝草,,,,,,,,
52216,食材,,,铁线草,,,,,,,,
52217,食材,,,核苷酸,,,,,,,,
52218,食材,,,核甙酸,,,,,,,,
52219,食材,,,核骨架,,,,,,,,
52220,食材,,,核骨架（nucleoskeleton）,,,,,,,,
52221,食材,,,胡桃,,,,,,,,
52222,食材,,,羌桃,,,,,,,,
52223,食材,,,鹤虱,,秋季果实成熟时采收,,,,,有小毒,
52224,食材,,,鹄虱,,,,,,,,
52225,食材,,,鬼虱,,,,,,,,
52226,食材,,,北鹤虱,,,,,,,,
52227,食材,,,乌豆,,,,,,,,
52228,食材,,,枝仔豆,,,,,,,,
52229,食材,,,黑大豆,,,,,,,,
52230,食材,,,红大戟,,,,,,,有小毒,
52231,食材,,,红牙戟,,,,,,,,
52232,食材,,,紫大戟,,,,,,,,
52233,食材,,,广大戟,,,,,,,,
52234,食材,,,红豆蔻,,秋季果实变红时采收,,,,,,
52235,食材,,,大良姜,,,,,,,,
52236,食材,,,红菇,,,,,,,,
52237,食材,,,红蘑菇,,,,,,,,
52238,食材,,,大朱菇,,,,,,,,
52239,食材,,,真红菇,,,,,,,,
52240,食材,,,大红菇,,,,,,,,
52241,食材,,,红椎菌,,,,,,,,
52242,食材,,,大红菌,,,,,,,,
52243,食材,,,月子红,,,,,,,,
52244,食材,,,红蓝花,,,,,,,,
52245,食材,,,刺红花,,,,,,,,
52246,食材,,,红花籽油,,,,,,,,
52247,食材,,,红花油,,,,,,,,
52248,食材,,,红景天,,,,,,,,
52249,食材,,,蔷薇红景天,,,,,,,,
52250,食材,,,扫罗玛布尔（藏名）,,,,,,,,
52251,食材,,,红桑,,,,,,,,
52252,食材,,,Copperleaf,,,,,,,,
52253,食材,,,洪山菜苔,,,,,,,,
52255,食材,,,喉痈,,,,,,,,
52256,食材,,,喉关痈,,,,,,,,
52257,食材,,,积热喉痈,,,,,,,,
52258,食材,,,大红喉痈,,,,,,,,
52259,食材,,,猴菇菌,,,,,,,,
52260,食材,,,刺猬菌,,,,,,,,
52261,食材,,,花菜菌,,,,,,,,
52262,食材,,,对脸蘑,,,,,,,,
52263,食材,,,羊毛菌,,,,,,,,
52264,食材,,,喝拉巴,,,,,,,,
52265,食材,,,猴头菌,,,,,,,,
52266,食材,,,猬菌,,,,,,,,
52267,食材,,,猴菇,,,,,,,,
52268,食材,,,忽布树,,,,,,,,
52269,食材,,,榆橘,,,,,,,,
52270,食材,,,胡孙眼,,,,,,,,
52275,食材,,,槲皮素,,,,,,,,
52276,食材,,,栎精,,,,,,,,
52277,食材,,,虎杖,,春、秋二季采挖,,,,,无毒,
52278,食材,,,花斑竹,,,,,,,,
52279,食材,,,酸筒杆,,,,,,,,
52280,食材,,,酸汤梗,,,,,,,,
52281,食材,,,斑杖根,,,,,,,,
52282,食材,,,黄地榆,,,,,,,,
52283,食材,,,虎杖甙,,,,,,,,
52284,食材,,,云杉新甙,,,,,,,,
52285,食材,,,白藜芦醇苷,,,,,,,,
52286,食材,,,虎杖苷,,,,,,,,
52287,食材,,,浒苔属,,,,,,,,
52288,食材,,,浒苔,,,,,,,,
52289,食材,,,海青菜,,,,,,,,
52290,食材,,,苔菜,,,,,,,,
52291,食材,,,苔条,,,,,,,,
52292,食材,,,花蕊石,,全年均可采,,,,,无毒,
52293,食材,,,花乳石,,,,,,,,
52294,食材,,,白云石,,,,,,,,
52295,食材,,,花鼠,,,,,,,,
52296,食材,,,桦鼠子,,,,,,,,
52297,食材,,,五道眉,,,,,,,,
52298,食材,,,花狸棒,,,,,,,,
52299,食材,,,花栗鼠,,,,,,,,
52300,食材,,,华山松,,,,,,,,
52301,食材,,,白松,,,,,,,,
52302,食材,,,五须松,,,,,,,,
52303,食材,,,果松,,,,,,,,
52304,食材,,,青松,,,,,,,,
52305,食材,,,五叶松,,,,,,,,
52306,食材,,,液石,,,,,,,,
52307,食材,,,脱石,,,,,,,,
52308,食材,,,冷石,,,,,,,,
52309,食材,,,番石,,,,,,,,
52310,食材,,,共石,,,,,,,,
52311,食材,,,化橘红,,,,广东省化州市,,,,
52312,食材,,,化州橘红,,,,,,,,
52313,食材,,,化州柚,,,,,,,,
52314,食材,,,怀菊,,,,,,,,
52315,食材,,,节花,,,,,,,,
52316,食材,,,金精,,,,,,,,
52317,食材,,,甘菊,,,,,,,,
52318,食材,,,真菊,,,,,,,,
52319,食材,,,家菊,,,,,,,,
52320,食材,,,金蕊,,,,,,,,
52321,食材,,,馒头菊,,,,,,,,
52322,食材,,,簪头菊,,,,,,,,
52323,食材,,,槐角,,,,,,,,
52324,食材,,,槐,,,,,,,,
52325,食材,,,川黄柏,,,,,,,,
52326,食材,,,黄葛树,,,,,,,,
52327,食材,,,大叶榕,,,,,,,,
52328,食材,,,马尾榕,,,,,,,,
52329,食材,,,黄槲树,,,,,,,,
52330,食材,,,黄葛榕,,,,,,,,
52331,食材,,,保爷树,,,,,,,,
52332,食材,,,黄堇,,,,,,,,
52333,食材,,,珠果紫堇,,,,,,,,
52334,食材,,,黄荆,,,,,,,,
52335,食材,,,五指风,,,,,,,,
52336,食材,,,布荆,,,,,,,,
52337,食材,,,布荆子,,,,,,,,
52338,食材,,,黄金子,,,,,,,,
52339,食材,,,土常山,,,,,,,,
52340,食材,,,黄荆条,,,,,,,,
52342,食材,,,黄芩甙,,,,,,,,
52343,食材,,,贝加灵,,,,,,,,
52344,食材,,,黄石港饼,,,,,暂无,,,
52346,食材,,,黄香,,,,,,,,
52347,食材,,,黄文强,,,,,,,,
52348,食材,,,黄文疆,,,,,,,,
52349,食材,,,黄棪,,,,,,,,
52350,食材,,,黄旦,,,,,,,,
52351,食材,,,黄缘闭壳龟,,,,,,,,
52352,食材,,,夹板龟,,,,,,,,
52353,食材,,,克蛇龟,,,,,,,,
52354,食材,,,断板龟,,,,,,,,
52355,食材,,,黄缘盒龟,,,,,,,,
52356,食材,,,xiao,,,,,,,,
52357,食材,,,hui,,,,,,,,
52358,食材,,,xiang,,,,,,,,
52359,食材,,,怀香,,,,,,,,
52360,食材,,,怀香籽,,,,,,,,
52361,食材,,,香丝菜,,,,,,,,
52362,食材,,,茴香子,,,,,,,,
52363,食材,,,谷香,,,,,,,,
52364,食材,,,会阴,,,,,,,,
52365,食材,,,屏翳,,,,,,,,
52366,食材,,,下极,,,,,,,,
52367,食材,,,金门,,,,,,,,
52375,食材,,,火龙果,,,,,,,,
52376,食材,,,红龙果,,,,,,,,
52377,食材,,,青龙果,,,,,,,,
52378,食材,,,仙蜜果,,,,,,,,
52379,食材,,,玉龙果,,,,,,,,
52380,食材,,,麻子,,,,,,,,
52381,食材,,,麻子仁,,,,,,,,
52382,食材,,,大麻子,,,,,,,,
52383,食材,,,大麻仁,,,,,,,,
52384,食材,,,白麻子,,,,,,,,
52385,食材,,,冬麻子,,,,,,,,
52386,食材,,,积聚,,,,,,,,
52387,食材,,,癥瘕,,,,,,,,
52388,食材,,,痞块,,,,,,,,
52389,食材,,,痃癖,,,,,,,,
52390,食材,,,积雪草,,,,,,,,
52391,食材,,,马蹄草,,,,,,,,
52392,食材,,,钱齿草,,,,,,,,
52393,食材,,,崩大碗,,,,,,,,
52394,食材,,,基本有机化工,,,,,,,,
52395,食材,,,基本有机合成工业,,,,,,,,
52396,食材,,,及已,,,,,,,,
52397,食材,,,獐耳细辛,,,,,,,,
52398,食材,,,四叶细辛,,,,,,,,
52399,食材,,,四大王,,,,,,,,
52400,食材,,,四叶箭,,,,,,,,
52401,食材,,,四叶对,,,,,,,,
52402,食材,,,四块瓦,,,,,,,,
52403,食材,,,吉士粉,,,,,,,,
52406,食材,,,凤仙花子,,,,,,,,
52407,食材,,,寄生,,一般在冬季采收,,,,,,
52408,食材,,,冬青,,,,,,,,
52409,食材,,,北寄生,,,,,,,,
52410,食材,,,甲红霉素,,,,,,,,
52411,食材,,,克拉霉素,,,,,,,,
52412,食材,,,甲酸,,,,,,,,
52413,食材,,,蚁酸,,,,,,,,
52414,食材,,,尖顶地星,,,,,,,,
52415,食材,,,地星,,,,,,,,
52416,食材,,,土星菌,,,,,,,,
52417,食材,,,马勃,,,,,,,,
52418,食材,,,川姜,,,,,,,,
52419,食材,,,姜黄,,,,,,,,
52420,食材,,,姜黄-Jiānɡ,,,,,,,,
52421,食材,,,Huánɡ,,,,,,,,
52422,食材,,,宝鼎香,,,,,,,,
52423,食材,,,毫命,,,,,,,,
52424,食材,,,黄姜,,,,,,,,
52425,食材,,,黄丝,,,,,,,,
52426,食材,,,僵蚕,,春、秋季,,,,,,
52427,食材,,,白僵蚕,,,,,,,,
52428,食材,,,僵虫,,,,,,,,
52429,食材,,,天虫,,,,,,,,
52430,食材,,,降真香,,,,,,,,
52431,食材,,,降真,,,,,,,,
52432,食材,,,降香,,,,,,,,
52433,食材,,,紫藤香,,,,,,,,
52434,食材,,,鸡骨香,,,,,,,,
52435,食材,,,红降,,,,,,,,
52436,食材,,,紫降。,,,,,,,,
52437,食材,,,角茴香,,,,,,,,
52438,食材,,,山黄连,,,,,,,,
52439,食材,,,野茴香,,,,,,,,
52440,食材,,,节节草,,,,,,,,
52441,食材,,,土麻黄,,,,,,,,
52442,食材,,,草麻黄,,,,,,,,
52443,食材,,,节节木贼,,,,,,,,
52444,食材,,,盖菜,,,,,,,,
52445,食材,,,芥,,,,,,,,
52446,食材,,,挂菜,,,,,,,,
52447,食材,,,芥子,,夏末秋初果实成熟时,,,,,有小毒,
52448,食材,,,芥菜子,,,,,,,,
52449,食材,,,青菜子,,,,,,,,
52450,食材,,,金沸草,,夏、秋二季,,,,,有小毒,
52451,食材,,,金佛草,,,,,,,,
52452,食材,,,白芷胡,,,,,,,,
52453,食材,,,旋复花,,,,,,,,
52454,食材,,,黄花草,,,,,,,,
52455,食材,,,黄柴胡,,,,,,,,
52456,食材,,,金刚胺,,,,,,,,
52457,食材,,,三环癸胺,,,,,,,,
52458,食材,,,金刚烷胺,,,,,,,,
52461,食材,,,金果榄,,秋、冬二季,,,,,无毒,
52462,食材,,,金牛胆,,,,,,,,
52463,食材,,,九牛胆,,,,,,,,
52464,食材,,,金酒,,,,,,,,
52465,食材,,,杜松子酒,,,,,,,,
52466,食材,,,琴酒,,,,,,,,
52467,食材,,,癞葡萄,,,,,,,,
52468,食材,丸散服3～6g；煎汤10～15g,,金礞石,,,,,,,,
52469,食材,,,烂石,,,,,,,,
52470,食材,,,酥酥石,,,,,,,,
52471,食材,,,金钱饼,,,,,,,,
52472,食材,,,豆斋饼,,,,,,,,
52473,食材,,,金铁锁,,,,,,,,
52474,食材,,,昆明沙参（植物名实图考）,,,,,,,,
52475,食材,,,独钉子（昆明）,,,,,,,,
52476,食材,,,土人参,,,,,,,,
52477,食材,,,金丝矮坨坨,,,,,,,,
52478,食材,,,金线吊葫芦,,,,,,,,
52479,食材,,,金线莲,,,,,,,,
52480,食材,,,金线兰,,,,,,,,
52481,食材,,,金草,,,,,,,,
52482,食材,,,鸟人参,,,,,,,,
52483,食材,,,少年红,,,,,,,,
52484,食材,,,金线虎头蕉,,,,,,,,
52485,食材,,,金线鱼,,,,,,,,
52486,食材,,,黄线,,,,,,,,
52487,食材,,,红三,,,,,,,,
52488,食材,,,红衫,,,,,,,,
52489,食材,,,红哥鲤,,,,,,,,
52490,食材,,,吊三,,,,,,,,
52491,食材,,,吊鲤,,,,,,,,
52492,食材,,,立鱼,,,,,,,,
52493,食材,,,金银花,,,,,,,,
52494,食材,,,金银藤,,,,,,,,
52495,食材,,,银藤,,,,,,,,
52496,食材,,,二色花藤,,,,,,,,
52497,食材,,,二宝藤,,,,,,,,
52498,食材,,,右转藤,,,,,,,,
52499,食材,,,子风藤,,,,,,,,
52500,食材,,,鸳鸯藤,,,,,,,,
52501,食材,,,二花,,,,,,,,
52502,食材,,,忍冬,,,,,,,,
52504,食材,,,刺榆子,,,,,,,,
52505,食材,,,刺梨子,,,,,,,,
52506,食材,,,金罂子,,,,,,,,
52507,食材,,,山石榴,,,,,,,,
52508,食材,,,山鸡头子,,,,,,,,
52509,食材,,,糖罐,,,,,,,,
52510,食材,,,毛柄小火菇,,,,,,,,
52511,食材,,,构菌,,,,,,,,
52512,食材,,,朴菇,,,,,,,,
52513,食材,,,朴菰,,,,,,,,
52514,食材,,,冻菌,,,,,,,,
52515,食材,,,智力菇,,,,,,,,
52516,食材,,,毛柄金钱菌,,,,,,,,
52517,食材,,,筋骨草,,,,,,,,
52518,食材,,,白毛夏枯草,,,,,,,,
52519,食材,,,散血草,,,,,,,,
52520,食材,,,破血丹,,,,,,,,
52521,食材,,,青鱼胆草,,,,,,,,
52522,食材,,,苦草,,,,,,,,
